date_creat,titre,titre_court,objet,adrs_libcommune,adrg_libvoie,adrg_codepostal,siteweb
2008-10-17,ASSOCIATION KUNG FU INTERNE LIU HE BA FA ESPRIT DE LA MONTAGNE HUA,ASSOCIATION KUNG FU INTERNE LIU HE ...,"éveiller le goût à la culture et à la philosophie asiatique ; enseignement et pratique des arts martiaux internes taoïstes chinois ; développer le goût et la pratique des arts martiaux internes taoïstes chinois ; développer le goût et la pratique des arts énergétiques et martiaux internes ou externes d'origine chinoise ; étudier et transmettre la technique ; aider les pratiquants ou membres de l'association, s'ils le souhaitent, à passer le certificat de moniteur et/ou le brevet de professeur des arts énergétiques et martiaux chinois",Marseille,41  cours Franklin Roosevelt,13005,www.kungfu-marseille.com
2008-10-30,CLUB DES ARTS MARTIAUX ET DE LA GYMNASTIQUE : CAMG,CAMG,"par le biais de la pratique des arts martiaux chinois, interne (énergétique) et externe (kung fu), et de la gymnastique d'entretien et d'expression (A.G.E.E), de promouvoir l'activité sportive pour tous les âges et tous les milieux sociaux. L'association considère l'ensemble de ces activités comme un élément important de l'éducation, de la culture, de la santé publique, de l'intégration et de la vie sociale. Elle permet le développement d'échanges culturels. La création d'un règlement intérieur pour le bon déroulement de ces disciplines. Les cours sont dispensés par un encadrement professionnel danimateur(s) diplômé(s) . La programmation de manifestations associatives, caritatives et humanitaires",Peynier,135 ROUTE DE PUYLOUBIER,13790,http://www.kungfu-provence.com
2011-02-02,SHIN GI TAI DO,SHIN GI TAI DO,"répandre et développer l'étude et la pratique des arts martiaux Sino-Japonais : l'association peut s'étendre à d'autres arts appartenant à la culture Sino-Japonaise (calligraphie, cérémonie du thé, arrangement floral) : permettre à ses membres par les moyens de voyages, méthodes audiovisuelles, invitation d'experts, d'exploiter une animation socio-éducative correspondante aux objectifs : proposer un enseignement sur la base d'une seule méthode choisie, comme la plus apter aux aspirations des membres de l'association : permettre à ses membres d'engager des contacts fréquents pour favoriser une évolution rapide de l'esprit et des études techniques par le moyen de stages, séminaires, rencontres amicales, bulletins périodiques : faciliter par une entraide mutuelle la création et l'essor de nouveaux clubs (Dojo) ayant les mêmes aspirations que le Shin Gi Tai Do",La Ciotat,1808  AVENUE GUILLAUME DULAC,13600,www.shingitaido.fr
1998-05-04,LA MACHINE PNEUMATIQUE,LA MACHINE PNEUMATIQUE,"faciliter la rencontre avec des oeuvres, expressions artistiques et culturelles issues de toutes les disciplines artistiques (arts plastiques, architecture, littérature, théâtre, musique, danse, cirque, sciences et techniques), par le moyen d'ateliers de pratique, de stages, d'expositions, de la diffusion d'oeuvres, de spectacles et de concerts, d'édition, d'organisation de rencontres (colloques, conférences) ; initier de nouveaux espaces de rencontre ouverts à tous : animer des dynamiques territoriales autour de projets culturels et artistiques, permettre la rencontre entre des habitants, des associations ; conseiller et former des professionnels ou néophytes aux métiers relatifs à la médiation culturelle de l'art : intervention à tous les stades de construction d'un projet culturel (conception, création, réalisation, production, diffusion, médiation culturelle) ; afin de mener à bien ses objectifs, gérer et animer un café-restaurant associatif et exploiter une licence 4 au 5 traverse du Régali 13016 Marseille",Marseille,TRAVERSE DU RÉGALI,13016,http://machinepneumatique.fr/
2018-01-02,UTOPIA MAKER,UTOPIAMAKER,"permettre aux populations marginalisées par le système économique et le progrès technique, les laissés pour compte, d'avoir accès aux nouvelles technologies et d'acquérir connaissance et savoir-faire à travers des programmes collaboratifs alimentés par les recherches des Makers ; l'appropriation de la connaissance par les programmes DIY/DIT (Do It Yourself/DO IT TOGETHER) permettra de s'attaquer localement à ce qui est le plus cher à l'homme, sa santé, son environnement, son éducation, à coûts relativement faibles ; ainsi, outre une diminution du fardeau de la pauvreté et leur dignité retrouvée, les participants auront la fierté d'être précurseurs et de transmettre leur connaissance et expérience autour d'eux et à travers le monde ; ouverture dans les quartiers difficiles en France et à travers le monde d'un réseau de Fablabs d'un nouveau genre ; dirigés par des personnes handicapées ou socialement laissées-pour-compte, ces Fablabs fabriquent directement leurs machines, recyclent leurs matières premières (plastiques, dans un premier temps) , fabriquent la plupart des objets utiles et personnalisés pour améliorer leur quotidien ; (notamment des prothèses) ; conjointement, ils peuvent proposer la fabrication de produits et services originaux dans leurs quartiers ; l'offre du Fablab est d'inciter par l'exemple la population proche autant que les visiteurs professionnels du privé et du public à devenir des consom'acteurs ; Afin de créer ensemble les objets dont ils ont besoin ; notre spécificité est l'inclusion inversée : ceux qui sont habituellement exclus, deviennent ceux qui pratiquent l'inclusion technologique et philosophique du DIY (Do it yourself-faites le vous-même) , par l'exemple et le DIT (Do It Together -faites le ensemble) par le travail collaboratif ; ce savoir-faire peut être distribué et bénéficier à termes, à d'autres groupes de défavorisés, les nouveaux exclus économiques notamment ; à terme nous souhaitons métamorphoser le marché des services et artisanats locaux par l'inclusion dite inversée de personnes exclues par la rapide évolution de la société ; offrir aux populations fragiles une alternative valorisante à l'emploi ; découvrir la valeur du travail collaboratif et du partage ; participer à la métamorphose sociétale en donnant l'exemple avec fierté et dignité comme acteur et consom'acteur local avec la volonté d'être connecté à l'open source mondiale des Makers de la planète ; 
mettre au point une méthodologie pour que les personnes handicapées, quel que soit leur niveau de formation, puissent apprendre à utiliser des technologies telles que l'impression 3D pour la fabrication d'objets personnalisés dont ils ont besoin et d'autres articles qui pourraient bénéficier à la communauté locale et leur permettre d'étendre leur capacité de production à la conception, modélisation, impression de produits commercialisables permettant de subvenir à leurs besoins ; s'inclure dans une évolution de la société qui semble inéluctable : plusieurs études annoncent que l'exclusion du monde du travail, longtemps synonyme de marginalisation, risque de devenir un phénomène de masse pour cause d'inutilité ; le développement de l'intelligence artificielle et l'ubérisation des taches concernent non seulement le secteur manufacturier mais l'administration et les services (taxis, bus, poids lourds, enseignants, pharmaciens, radiologues, médecins, ingénieurs, etc ; ) ; dans les 10 à 50 prochaines années, des milliards de taches seront mieux effectuées et plus rapidement, avec un coût moindre par des machines ; nos fablabs visent à transférer les connaissances aux personnes qui en ont besoin ; ce sont des laboratoires de recherche appliquée dans le domaine du social, de l'économie circulaire et collaborative, l'appropriation des services sociaux et de santé jusqu'à l'épanouissement éducatif pour tous et à volonté tout au long de la vie ; développement et vulgarisation des technologies émergentes av",Marseille 7,18  IMPASSE ZAMORA,13007,http://www.utopiamaker.com
2019-07-23,HYPNOSE SHIATSU MARSEILLE,HSM,"faire découvrir, informer, transmettre, promouvoir, auprès du public, des techniques et pratiques relevant de la détente, du bien-être, de la prévention et la préservation de la santé et du développement personnel, dans le respect de la déontologie propre à chaque discipline (hypnose, shiatsu, relaxation, méditation, soins énergétiques, médecine traditionnelle chinoise, qi gong, pnl, sophrologie, yoga, coaching, 
) , et au travers d'activités telles que : séances individuelles, atelier de groupe, acquisition de produits et matériels nécessaires aux pratiques, organisation de manifestations diverses, stages, formations, ainsi que toutes autres activités rentrant dans le cadre des buts poursuivis par l'association et plus généralement toutes opérations pouvant se rattacher directement ou indirectement à l'un des objets spécifiés ci-dessus ; prendre en charge la formation de ses membres nécessaires à l'apprentissage et au perfectionnement, en France ou à l'étranger",Marseille 13,45  TRAVERSE DE LA BAUME LOUBI,13013,http://wwwhypnose-shiatsu-marseille.fr
2024-01-30,PILATES ALLAUCH,PILATES ALLAUCH,"promotion,diffusion,connaissance, pratique, et l´enseignement  du Pilates au sol et sur machines et toute technique de bien être, de connaissance de soi, thérapie corporelle et développement personnel",Allauch,267  CHEMIN DES BLACASSINS,13190,https://allauchpilates.com/
2024-05-17,ASSOCIATION YI JING - STUDIO SHEN YAO,YI JING - STUDIO SHENYAO,"étudier, initier et pratiquer les enseignements culturels de la Chine ancienne, comprendre leurs arguments dans l'application à différents aspects de la vie quotidienne ; autoriser l'utilisation de tous les moyens adaptés pour favoriser la connaissance de ces éléments culturels
tels que : animations, conférences, voyages, photographies, vidéos, formations et éditions ;",Marseille 5,75  RUE D'ALGER,13005,https://www.pierrelepley-yijing.fr/
2025-02-25,ECHOES OF CHINA,EOC,"promouvoir l'amitié franco-chinoise, enseigner le français et le chinois, mener des recherches sur l'histoire de la Chine, favoriser les échanges culturels et linguistiques entre les deux pays, et contribuer à la compréhension mutuelle à travers des activités éducatives et des projets de recherche ;",Marseille 12,135  AVENUE DU 24 AVRIL 1915,13012,https://www.echoes-of-china.org/
2011-03-10,MARSEILLE WING TSUN ATHLETIC ASSOCIATION,MARSEILLE WING TSUN,"promouvoir, diffuser et transmettre le wing tsun kung fu, autrement nommé wing chun ou ving tsun, art martial chinois originaire de hong kong, et toutes activités complémentaires pouvant enrichir cette pratique (aspects culturels, autres méthodes d'arts martiaux ou sports de combat, méthodes de fitness et de bien être)",Gignac-la-Nerthe,"16 BIS, AVENUE DES PRÈS",13180,https://marseillewingtsun.fr/
2016-08-16,KAPUNKA VILLAGE BIEN ÊTRE ET CONSCIENCE,KAPUNGA VILLAGE BIEN ÊTRE ET CONSCI...,"favoriser et développer la connaissance du bien-être à travers la médecine chinoise, le yoga, le reiki, le do-in, des initiations aux massages bien-être, diverses techniques de relaxation, d'aromathérapie, de réflexologie plantaire, des soins énergétiques, de l'art-thérapie, des ateliers rencontre café-yoga, des ateliers créatifs et culturels, des conférences et toutes autres techniques en relation avec le bien-être ; l'association s'autorise toutes activités connexes et annexes, directes et indirectes à son objet social afin de réaliser celui-ci",Miramas,9  rue Alphonse Daudet,13140,www.naturellemiramas.kingeshop.com
2014-08-21,WING TCHUN DO NORMANDIE BAYEUX,WING TCHUN DO NORMANDIE BAYEUX,"pratique d'un art martial chinois développé par Sifu Fernandez qui mise sur la simplicité et l'économie de mouvements ainsi que sur le relâchement musculaire et la biomécanique, le WING TCHUN DO",Saint-Vigor-le-Grand,2 rue Sainte Basille,14400,www.wingtsun-normandie.fr
2014-06-11,SNEHA,SNEHA,"l'association est dédiée à l'Ayurvéda ; l'Ayurvéda, science millénaire, est le système de guérison naturel de l'Inde ; il est devenu le fondement de la médecine tibétaine, sri-lankaise, birmane et a également influencé la médecine chinoise ; proposer à tous des actions qui visent à une meilleure connaissance de soi afin d'adapter son hygiène de vie, son fonctionnement, ses pensées à sa constitution personnelle ; promouvoir diverses actions qui contribuent au bien être",Cormelles-le-Royal,7 clos de Traisnecourt,14123,www.masseurayurvedique.jimdo.com
2015-01-23,GLOBAL RAIDS,GLOBAL RAIDS,"découverte et promotion de sports mécaniques et en particulier du quad au travers de la participation à des évènements (rassemblements, randonnées, raids et rallyes) et organisation de randonnées, raids, rallyes et rassemblements ; diffusion de la charte de bonne conduite des participants de quad sur tous supports ; entretien de chemins autorisés à la pratique du quad ; encadrement, préparation mécanique et assistance pour les pilotes et leur machines en rallye, courses et raids ; transport de fournitures scolaires pour des associations caritatives au Maroc, Mauritanie et Sénégal ; récolte et acheminement de paires de lunettes de vue qui seront redistribuées en étroite collaboration avec des associations caritatives au Maroc, Mauritanie et Sénégal",Langrune-sur-Mer,14/16  rue du Général Leclerc,14830,www.globalraids.com
2020-06-15,BAI LONG - ARTS MARTIAUX CHINOIS,BAI LONG,"le développement de la pratique traditionnelle des arts martiaux chinois et l'organisation d'échanges et contacts nationaux et internationaux dans le domaine des arts martiaux chinois, dans les secteurs universitaire, privé et associatif ; développer des pratiques de santé et d'éveil issus de l'énergétique chinoise et de la pensée chinoise ; étudier et transmettre la technique et l'esprit traditionnels et originaux de ces arts, conformément à l'esprit, la technique laissés par les «anciens maîtres» et experts enseignants et de protéger cet héritage spirituel ceci sans discrimination de style ou d'école ; réunir tous les pratiquants d'arts martiaux d'origine chinoise et par extension extrême-orientale, inquiets de la dégradation de l'esprit et de la technique traditionnelle de ces arts martiaux de plus en plus menacés par une évolution exclusivement sportive, compétitive ou folklorique, pouvant mener atteinte à leur vocation profondément éducatrice ; rechercher le perfectionnement technique et le développement mental et moral des membres de l'association, tant en France métropolitaine et dominions et territoires d'outre-mer que dans la CEE ou à l'étranger, à l'exclusion de toute discussion ou ingérence politique, religieuse, confessionnelle ou professionnelle ; conserver la valeur et la signification des grades, titres ou distinctions éventuelles et de veiller à l'indépendance de leur attribution ; créer, entretenir, développer des relations amicales entre les membres, maintenir leur solidarité, permettre des échanges culturels et de venir en aide à ses sociétaires qui auraient besoin d'assistance ; créer et entretenir des relations saines et amicales avec toute autre association ou fédération à buts similaires ; l'association s'inscrit dans la lignée des enseignements de maître Yuan Hong Hai ; aussi, pour pouvoir enseigner au sein l'association, chaque enseignant devra obligatoirement avoir suivi une formation auprès de maître Yuan Hong Hai ou à défaut, d'un de ses élèves enseignants ; l'association est libre de s'affilier à une fédération sportive de son choix afin de pouvoir proposer aux élèves intéressés par la compétition un encadrement sportif réglementé ; le cas échéant, elle s'engage à respecter les règlements de ladite fédération ;",Montillières-sur-Orne,79  RUE DU MESNIL,14210,http://kungfucaen.com/
2024-05-14,A LA FONTAINE DE TAICHI - AURILLAC,FDT - AURILLAC,"pratiques, non seulement, des arts martiaux du taïchi tels que transmis initialement par l enseignant taïwanais M Deng Shihai - alias Tang See-hoy - au sein de l école dite Yangjia Laojia à Taïwan, et aussi, de tous les arts martiaux dits internes et arts énergétiques chinois ( ci-après désignées, pour les premières, les « pratiques YJLJ » et, pour l ensemble d entre elles, les « Pratiques ») ; production d une réflexion scientifique critique (ci-après désignées la « réflexion critique ») sur l anthropologie, l histoire, la sémiotique, la culture, l organisation, la sociologie, la philosophie, l enseignement (didactique et pédagogie) , la certification, les contenus, les techniques et la description des Pratiques ; contribution au développement d une didactique et d une pédagogie critiques, autonomes, adaptatives, modulables et scientifiques des pratiques au sein du réseau associatif dénommé A la Fontaine de Taichi, initié par Romain Sabon (ci-après le « réseau FdT ») ; réception, le partage, la transmission et la promotion des pratiques, de la réflexion critique et des didactiques et pédagogies du réseau FdT ; promotion du réseau FdT et le soutien humain, matériel et financier au réseau FdT ; organisation de cours, de stages, d ateliers, de conférences, de voyages, d ouvrages, de supports médiatiques, de programmes d études pour réaliser la réception, le partage et la transmission des pratiques et de la réflexion critique ; formation de bénévoles, d enseignant-es certifié-es ainsi que d animateurs et animatrices qualifiée-es pour réaliser lesdits partage et transmission ; entraînement des Membres pour les championnats, compétitions et concours des arts martiaux de taïchi ainsi que la formation des entraîneur-es ; soutien matériel et financier à la participation d enseignant-es, animateurs et animatrices à des formations en didactique ou pédagogie ainsi qu en techniques, diplômantes, certifiantes ou non, qu elles soient fédérales, d école, académiques, associatives ou hors cadre institutionnel ; acquisition, la construction, la location, la conception, l utilisation de tous outils, matériels, matériaux, terrains, bâtis, espaces, lieux, droits, assurances permettant la réalisation de l objet de l association, notamment d un siège social, d un centre des activités du réseau FdT, d'un accueil et d un encadrement de tout public désireux d être destinataire du partage et de la transmission des pratiques ou de la réflexion critique ainsi que des didactiques et pédagogies diffusées par le réseau FdT, l école Yangjia Laojia ou la fédération d affiliation ; financement des actions permettant la réalisation du présent objet, par la fabrication et la vente d objets, de biens, de produits, alimentaires ou non, médiatiques ou non, tels que notamment des armes, des vêtements, des manuels, vidéos et audios destinées aux pratiques ou à la réflexion critique, ainsi que par l organisation d actions ou d événements tels que, notamment, des stages, des cours, des festivals, des rencontres, des ateliers, des conférences ou des fédérations ; financement de la réalisation du présent objet peut aussi être effectué par l investissement financier et la perception de produits financiers ; association développe son activité partout sans limite territoriale, notamment dans tous quartiers, toutes communes, toutes communautés de communes, tous pays traditionnels, tous départements, toutes provinces, toutes régions, tous états, toutes unions d état, toutes zones non étatiques ; association peut ester en justice devant toutes les juridictions, notamment celles civiles, administratives, pénales, commerciales, sportives, fédérales, arbitrales, nationales, communautaires ou internationales, en France et à l étranger, dans tous les ressorts territoriaux;",Aurillac,ROUTE DU SALÈS,46210.0,https://alafontainedetaichi.jimdofree.com/
